text_str,ent_phrase,ent_type,ent_start,ent_end,nlp_word,nlp_tag,nlp_type,nlp_pofs,bert_word,bert_entity,bert_score,bert_start,bert_end,is_probe,lr_is_probe,rf_is_probe,hgb_is_probe
spaceadaptation,,,,,spaceadaptation,NN,,NOUN,,,,,,False,,,
behaviorally,,,,,behaviorally,RB,,ADV,,,,,,False,,,
biologische,,,,,biologische,NNP,,PROPN,,,,,,False,,,
explication,,,,,explication,NN,,NOUN,,,,,,False,,,
sickle,,,,,sickle,NN,,NOUN,,,,,,False,,,
raping,,,,,raping,VBG,,VERB,,,,,,False,,,
the expeditionary medicine web-based training,the Expeditionary Medicine Web-Based Training,ORG,134581.0,134626.0,,,,,,,,,,False,,,
verifying,,,,,,,,,,,,,,False,,,
https://www.rand.org/content/dam/rand/,,,,,https://www.rand.org/content/dam/rand/,NNP,,PROPN,,,,,,False,,,
target,,,,,,,,,,,,,,False,,,
53–92,,,,,53–92,CD,CARDINAL,NUM,,,,,,False,,,
colonels,,,,,colonels,NNS,,NOUN,,,,,,False,,,
35-6,35-6,CARDINAL,73332.0,73336.0,,,,,,,,,,False,,,
daylight,,,,,daylight,NN,,NOUN,,,,,,False,,,
ss-gruppenführer hofmann,SS-Gruppenführer Hofmann,ORG,102836.0,102860.0,,,,,,,,,,False,,,
haircuts,,,,,haircuts,NNS,,NOUN,,,,,,False,,,
inflicted,,,,,inflicted,,,VERB,,,,,,False,,,
protecting power,Protecting Power,ORG,70953.0,70969.0,,,,,,,,,,False,,,
jb,,,,,JB,NNP,,PROPN,,,,,,False,,,
tigris,,,,,Tigris,NNP,,PROPN,,,,,,False,,,
rwanda,,,,,Rwanda,NNP,GPE,PROPN,,,,,,False,,,
http://ameddregiment.amedd.army.mil/nco/historynco.html,,,,,http://ameddregiment.amedd.army.mil/nco/historynco.html,NNP,,PROPN,,,,,,False,,,
20/20,,,,,20/20,CD,CARDINAL,NUM,,,,,,False,,,
"the military 
medical officer, exhibit 1-2","the Military 
Medical Officer, Exhibit 1-2",ORG,4886.0,4928.0,,,,,,,,,,False,,,
the care of troops,the Care of Troops,ORG,52605.0,52623.0,,,,,,,,,,False,,,
payload,,,,,payload,NN,,NOUN,,,,,,False,,,
machiavelli,,,,,Machiavelli,NNP,,PROPN,,,,,,False,,,
"health services support 
 
","Health Services Support 
 
",ORG,30519.0,30546.0,,,,,,,,,,False,,,
"the health
office","The Health
Office",ORG,89060.0,89077.0,,,,,,,,,,False,,,
battlespace,,,,,battlespace,NN,,NOUN,,,,,,False,,,
naval expeditionary health service,Naval Expeditionary Health Service,ORG,,,,,,,,,,,,False,,,
maintains,,,,,,,,,,,,,,False,,,
shift,,,,,,,,,,,,,,False,,,
moor,,,,,Moor,NNP,ORG,PROPN,,,,,,False,,,
vastly,,,,,vastly,RB,,ADV,,,,,,False,,,
improbable,,,,,improbable,JJ,,ADJ,,,,,,False,,,
sheep,,,,,sheep,NNS,,NOUN,,,,,,False,,,
jy,,,,,JY,NNP,,PROPN,,,,,,False,,,
129–145,,,,,129–145,CD,CARDINAL,NUM,,,,,,False,,,
imbalance,,,,,imbalance,NN,,NOUN,,,,,,False,,,
straub pf,Straub PF,ORG,72863.0,72872.0,,,,,,,,,,False,,,
tasali,,,,,Tasali,NNP,,PROPN,,,,,,False,,,
1824–1863,,,,,1824–1863,CD,,NUM,,,,,,False,,,
obeyed,,,,,obeyed,,,VERB,,,,,,False,,,
hjj,,,,,HJJ,NNP,ORG,PROPN,,,,,,False,,,
decides,,,,,decides,VBZ,,VERB,,,,,,False,,,
1993;150:1000–1010,,,,,1993;150:1000–1010,LS,,X,,,,,,False,,,
enmeshed,,,,,enmeshed,VBN,,VERB,,,,,,False,,,
preseason,,,,,preseason,NN,,NOUN,,,,,,False,,,
dinges df,Dinges DF,GPE,31397.0,31406.0,,,,,,,,,,False,,,
"
 
 
",,,,,"
 
 
",UNDERSCORE_SP,,SPACE,,,,,,False,,,
wages,,,,,,NNS,,NOUN,,,,,,False,,,
section 50,Section 50,LAW,81203.0,81213.0,,,,,,,,,,False,,,
subtler,,,,,subtler,,,,,,,,,False,,,
mcdp%201%20warfighting.pdf,,,,,MCDP%201%20Warfighting.pdf,NN,,NOUN,,,,,,False,,,
undoubtedly,,,,,,RB,,ADV,,,,,,False,,,
μg,,,,,μg,NN,,NOUN,,,,,,False,,,
sensing,,,,,sensing,VBG,,VERB,,,,,,False,,,
discernment,,,,,discernment,,,,,,,,,False,,,
bern,,,,,Bern,JJ,,ADJ,,,,,,False,,,
centralized,,,,,centralized,,,,,,,,,False,,,
https://www.cnas.org/publications,,,,,https://www.cnas.org/publications,ADD,,X,,,,,,False,,,
uncompensated,,,,,,JJ,,ADJ,,,,,,False,,,
1979;109:186–204,,,,,1979;109:186–204,CD,CARDINAL,NUM,,,,,,False,,,
bikes,,,,,bikes,NNS,,NOUN,,,,,,False,,,
armed service committee,Armed Service Committee,ORG,134632.0,134655.0,,,,,,,,,,False,,,
emeds+25,,,,,EMEDS+25,NNP,,PROPN,,,,,,False,,,
demeanor,,,,,demeanor,NN,,NOUN,,,,,,False,,,
3(p203,,,,,3(p203,LS,CARDINAL,X,,,,,,False,,,
bioethicists,,,,,,,,,,,,,,False,,,
3-82,3-82,CARDINAL,326099.0,326103.0,,,,,,,,,,False,,,
significantly,,,,,,RB,,ADV,,,,,,False,,,
synchronizing,,,,,synchronizing,VBG,,VERB,,,,,,False,,,
"procedures for chemical, biological, radiological","Procedures for Chemical, Biological, Radiological",ORG,84424.0,84473.0,,,,,,,,,,False,,,
brooke,,,,,Brooke,NNP,,PROPN,,,,,,False,,,
doomed,,,,,doomed,VBN,,VERB,,,,,,False,,,
1974;32(1):327–342,,,,,1974;32(1):327–342,CD,CARDINAL,NUM,,,,,,False,,,
jus,,,,,,,,,,,,,,False,,,
hood14,,,,,Hood14,NNP,,PROPN,,,,,,False,,,
47%21,,,,,47%21,CD,CARDINAL,NUM,,,,,,False,,,
"moxifloxacin po 
prolonged casualty care guidelines","Moxifloxacin PO 
Prolonged Casualty Care Guidelines",ORG,108341.0,108392.0,,,,,,,,,,False,,,
preclude,,,,,preclude,,,VERB,,,,,,False,,,
10min,,,,,10min,NN,,NOUN,,,,,,False,,,
guest,,,,,,,ORG,,,,,,,False,,,
"the geneva
convention of 1864","the Geneva
Convention of 1864",LAW,4671.0,4700.0,,,,,,,,,,False,,,
10-fold,10-fold,CARDINAL,6477.0,6484.0,,,,,,,,,,False,,,
-,,,,,-,,,,,,,,,False,,,
designating,,,,,designating,VBG,,VERB,,,,,,False,,,
remains,,,,,,,,,,,,,,False,,,
fortuitous,,,,,fortuitous,JJ,,ADJ,,,,,,False,,,
recognizes,,,,,recognizes,,,,,,,,,False,,,
detached,,,,,,,,,,,,,,False,,,
anachronistic,,,,,anachronistic,JJ,,ADJ,,,,,,False,,,
wellcome,,,,,Wellcome,NNP,ORG,PROPN,,,,,,False,,,
quill8,,,,,Quill8,NNP,PRODUCT,PROPN,,,,,,False,,,
54(2,,,,,54(2,CD,,NUM,,,,,,False,,,
the british war memorials committee,the British War Memorials Committee,ORG,1194.0,1229.0,,,,,,,,,,False,,,
steamship,,,,,steamship,NN,,NOUN,,,,,,False,,,
iterations,,,,,iterations,NNS,,NOUN,,,,,,False,,,
lives,,,,,,,,,,,,,,False,,,
smells,,,,,smells,,,,,,,,,False,,,
nata,,,,,nata,NNP,,PROPN,,,,,,False,,,
counterpoise,,,,,counterpoise,NN,,NOUN,,,,,,False,,,
unconscionable,,,,,unconscionable,JJ,,ADJ,,,,,,False,,,
moderate,,,,,,,,,,,,,,False,,,
mounts,,,,,mounts,NNS,,NOUN,,,,,,False,,,
origin of species,Origin of Species,ORG,13602.0,13619.0,,,,,,,,,,False,,,
"brain injury 
patient-centered care
assessments for common postconcussive symptoms
neuroimaging beyond the immediate period
research","Brain Injury 
Patient-Centered Care
Assessments for Common Postconcussive Symptoms
Neuroimaging Beyond the Immediate Period
RESEARCH",ORG,884.0,1016.0,,,,,,,,,,False,,,
populations,,,,,,,,,,,,,,False,,,
square,,,,,square,,,,,,,,,False,,,
terrors,,,,,terrors,NNS,,NOUN,,,,,,False,,,
baker & scribner,Baker & Scribner,ORG,113628.0,113644.0,,,,,,,,,,False,,,
intimacy,,,,,intimacy,NN,,NOUN,,,,,,False,,,
waffen ss,Waffen SS,ORG,114116.0,114125.0,,,,,,,,,,False,,,
ware,,,,,Ware,NNP,,PROPN,,,,,,False,,,
3m.com,,,,,3m.com,CD,,NUM,,,,,,False,,,
shorts,,,,,shorts,NNS,,NOUN,,,,,,False,,,
covering,,,,,covering,,,,,,,,,False,,,
"organizations,21",,,,,"organizations,21",NNP,,PROPN,,,,,,False,,,
applicability,,,,,,NN,ORG,NOUN,,,,,,False,,,
overrode,,,,,overrode,VBP,,VERB,,,,,,False,,,
4.1 yards,4.1 yards,QUANTITY,74599.0,74608.0,,,,,,,,,,False,,,
dd689,,,,,DD689,NN,PRODUCT,NOUN,,,,,,False,,,
semblance,,,,,semblance,NN,,NOUN,,,,,,False,,,
3-84,3-84,CARDINAL,2242.0,2246.0,,,,,,,,,,False,,,
seizing,,,,,,,,,,,,,,False,,,
hypodermic,,,,,hypodermic,JJ,,ADJ,,,,,,False,,,
• electrolyte,• Electrolyte,PRODUCT,28976.0,28989.0,,,,,,,,,,False,,,
aspired,,,,,aspired,VBN,,VERB,,,,,,False,,,
fanatical,,,,,fanatical,JJ,,ADJ,,,,,,False,,,
aj,,,,,AJ,NNP,ORG,PROPN,,,,,,False,,,
mass supreme court,Mass Supreme Court,ORG,104073.0,104091.0,,,,,,,,,,False,,,
bored,,,,,bored,JJ,,ADJ,,,,,,False,,,
mcgovern tw,McGovern TW,ORG,92217.0,92228.0,,,,,,,,,,False,,,
springboard,,,,,springboard,NN,,NOUN,,,,,,False,,,
international relations,International Relations,ORG,31042.0,31065.0,,,,,,,,,,False,,,
existence of a war for purposes of applying the law of armed conflict,EXISTENCE OF A WAR FOR PURPOSES OF APPLYING THE LAW OF ARMED CONFLICT,WORK_OF_ART,38536.0,38605.0,,,,,,,,,,False,,,
• light,• Light,PRODUCT,37677.0,37684.0,,,,,,,,,,False,,,
disciplined,,,,,disciplined,,,,,,,,,False,,,
specialist,,,,,,,,,,,,,,False,,,
"guidelines for
defining public health research and public health nonresearch”","Guidelines for
Defining Public Health Research and Public Health Nonresearch”",WORK_OF_ART,58352.0,58429.0,,,,,,,,,,False,,,
"81,82,84,85",,,,,"81,82,84,85",NNS,CARDINAL,NOUN,,,,,,False,,,
.............................................................................,,,,,.............................................................................,NFP,,PUNCT,,,,,,False,,,
http://training.fema.gov/emiweb/is/icsresource/assets/reviewmaterials.pdf,,,,,http://training.fema.gov/emiweb/is/icsresource/assets/reviewmaterials.pdf,NN,,NOUN,,,,,,False,,,
bait,,,,,bait,NN,,NOUN,,,,,,False,,,
injections,,,,,injections,NNS,,NOUN,,,,,,False,,,
steuben,,,,,Steuben,NNP,,PROPN,,,,,,False,,,
identifiable,,,,,,JJ,,ADJ,,,,,,False,,,
distension,,,,,distension,NN,,NOUN,,,,,,False,,,
touches,,,,,touches,VBZ,,VERB,,,,,,False,,,
"20,21",,,,,"20,21",CD,CARDINAL,NUM,,,,,,False,,,
socioeconomic,,,,,socioeconomic,JJ,,ADJ,,,,,,False,,,
"marine 
corps","Marine 
Corps",ORG,,,,,,,,,,,,False,,,
2.a,,,,,2.a,NNP,,PROPN,,,,,,False,,,
zuckerman,,,,,Zuckerman,NNP,,PROPN,,,,,,False,,,
i. akron law rev.,I. Akron Law Rev.,ORG,94860.0,94877.0,,,,,,,,,,False,,,
barriers,,,,,,NNS,,NOUN,,,,,,False,,,
60gtt50,,,,,60GTT50,NNP,CARDINAL,PROPN,,,,,,False,,,
rptr,,,,,Rptr,NNP,,PROPN,,,,,,False,,,
necessities,,,,,necessities,NNS,,NOUN,,,,,,False,,,
631–641,,,,,631–641,CD,CARDINAL,NUM,,,,,,False,,,
the armed forces (ucmj art,the Armed Forces (UCMJ art,ORG,719006.0,719032.0,,,,,,,,,,False,,,
faint,,,,,faint,JJ,,ADJ,,,,,,False,,,
"heat stress control and heat casualty 
management","Heat Stress Control and Heat Casualty 
Management",ORG,26190.0,26239.0,,,,,,,,,,False,,,
worthies,,,,,worthies,NNS,,NOUN,,,,,,False,,,
deals,,,,,deals,,,,,,,,,False,,,
bohemian,,,,,Bohemian,NNP,ORG,PROPN,,,,,,False,,,
neutrons,,,,,,,,,,,,,,False,,,
1907;suppl,,,,,1907;Suppl,NNP,,PROPN,,,,,,False,,,
praiseworthy,,,,,praiseworthy,JJ,,ADJ,,,,,,False,,,
baffling,,,,,baffling,VBG,,VERB,,,,,,False,,,
rmd,,,,,RMD,NNP,,PROPN,,,,,,False,,,
"the persian gulf
war","the Persian Gulf
War",LOC,,,,,,,,,,,,False,,,
ballistic,,,,,,,,,,,,,,False,,,
companions,,,,,companions,NNS,,NOUN,,,,,,False,,,
1990;5(8):843–850,,,,,1990;5(8):843–850,CD,,NUM,,,,,,False,,,
hydrocodone,,,,,,,,,,,,,,False,,,
kommissarbefehl,,,,,Kommissarbefehl,NNP,ORG,PROPN,,,,,,False,,,
2007;172(9):968–971,,,,,2007;172(9):968–971,CD,,NUM,,,,,,False,,,
implantable,,,,,implantable,JJ,,ADJ,,,,,,False,,,
undesired,,,,,undesired,JJ,,ADJ,,,,,,False,,,
ethically,,,,,,,,,,,,,,False,,,
stigma,,,,,,,,,,,,,,False,,,
• defense centers of excellence for psychological health and traumatic brain injury,• Defense Centers of Excellence for Psychological Health and Traumatic Brain Injury,ORG,40606.0,40689.0,,,,,,,,,,False,,,
zirconium,,,,,zirconium,NN,,NOUN,,,,,,False,,,
inundated,,,,,inundated,VBN,,VERB,,,,,,False,,,
famous,,,,,famous,JJ,,ADJ,,,,,,False,,,
testify,,,,,,,,,,,,,,False,,,
the ethics of command,the Ethics of Command,ORG,13534.0,13555.0,,,,,,,,,,False,,,
"operational” conservation
conservation of military (","Operational” Conservation
Conservation of military (",WORK_OF_ART,58451.0,58503.0,,,,,,,,,,False,,,
heat casualty management,Heat Casualty Management,ORG,39115.0,39139.0,,,,,,,,,,False,,,
practicing,,,,,,,,,,,,,,False,,,
duedenoum,,,,,duedenoum,NNP,,PROPN,,,,,,False,,,
appropri211,,,,,appropri211,CD,,NUM,,,,,,False,,,
1925:838,,,,,1925:838,CD,CARDINAL,NUM,,,,,,False,,,
17 pounds,17 pounds,QUANTITY,75973.0,75982.0,,,,,,,,,,False,,,
death: science and bioethics,Death: Science and Bioethics,WORK_OF_ART,144987.0,145015.0,,,,,,,,,,False,,,
https://www.worldcat.o,,,,,https://www.worldcat.o,NN,,NOUN,,,,,,False,,,
leniency,,,,,leniency,NN,,NOUN,,,,,,False,,,
"national detainee
reporting center","National Detainee
Reporting Center",ORG,335820.0,335854.0,,,,,,,,,,False,,,
clearing,,,,,clearing,,,,,,,,,False,,,
14 to 20,14 to 20,CARDINAL,106521.0,106529.0,,,,,,,,,,False,,,
psychoparmacologic pain management,Psychoparmacologic Pain Management,ORG,23201.0,23235.0,,,,,,,,,,False,,,
2006;86(3):689–709,,,,,2006;86(3):689–709,CD,CARDINAL,NUM,,,,,,False,,,
approximately 225,approximately 225,CARDINAL,64775.0,64792.0,,,,,,,,,,False,,,
true,,,,,,,,,,,,,,False,,,
ancestry,,,,,ancestry,NN,,NOUN,,,,,,False,,,
violating,,,,,,,,,,,,,,False,,,
rkd,,,,,RKD,NNP,,PROPN,,,,,,False,,,
ability,,,,,,NN,,NOUN,,,,,,False,,,
atmospheric,,,,,,,,,,,,,,False,,,
the postwar view of japanese war crimes,The Postwar View of Japanese War Crimes,ORG,118893.0,118932.0,,,,,,,,,,False,,,
artist,,,,,,NN,,NOUN,,,,,,False,,,
forethought,,,,,forethought,NN,,NOUN,,,,,,False,,,
improper,,,,,,JJ,,ADJ,,,,,,False,,,
provoked,,,,,provoked,VBN,,VERB,,,,,,False,,,
125–135,,,,,125–135,CD,CARDINAL,NUM,,,,,,False,,,
• mass,• Mass,PRODUCT,30921.0,30927.0,,,,,,,,,,False,,,
article 2,,LAW,,,,,,,,,,,,False,,,
digital america 2001,Digital America 2001,LOC,11560.0,11580.0,,,,,,,,,,False,,,
foolishness,,,,,foolishness,NN,,NOUN,,,,,,False,,,
va/dod clinical practice guideline: management of concussion,VA/DoD Clinical Practice Guideline: Management of Concussion,ORG,61986.0,62046.0,,,,,,,,,,False,,,
humana press,Humana Press,ORG,,,,,,,,,,,,False,,,
kerr st,Kerr ST,ORG,92218.0,92225.0,,,,,,,,,,False,,,
native-american,Native-American,NORP,47984.0,47999.0,,,,,,,,,,False,,,
prepare,,,,,,,,,,,,,,False,,,
filth,,,,,filth,NN,,NOUN,,,,,,False,,,
enrichment,,,,,enrichment,NN,,NOUN,,,,,,False,,,
533,,,,,533,CD,CARDINAL,NUM,,,,,,False,,,
90 percent,90 percent,PERCENT,50678.0,50688.0,,,,,,,,,,False,,,
maladaptive,,,,,,,,,,,,,,False,,,
trey,,,,,Trey,NNP,ORG,PROPN,,,,,,False,,,
67–104,,,,,67–104,NNP,CARDINAL,PROPN,,,,,,False,,,
s408,,,,,S408,NNP,CARDINAL,PROPN,,,,,,False,,,
1906,,,,,1906,CD,,NUM,,,,,,False,,,
percentage,,,,,,,,,,,,,,False,,,
clones,,,,,clones,NNS,,NOUN,,,,,,False,,,
scorns,,,,,scorns,NNS,,NOUN,,,,,,False,,,
patriae,,,,,,,,,,,,,,False,,,
hprc-online.org/about-us/about-hprc,,,,,hprc-online.org/about-us/about-hprc,NNP,,PROPN,,,,,,False,,,
1998:1a,,,,,1998:1A,,,,,,,,,False,,,
akademie,,,,,Akademie,NNP,,PROPN,,,,,,False,,,
"navyfitness.org/fitness/
 
• human performance resource center","navyfitness.org/fitness/
 
• Human Performance Resource Center",ORG,37717.0,37779.0,,,,,,,,,,False,,,
shortens,,,,,shortens,NNS,,NOUN,,,,,,False,,,
marchand,,,,,Marchand,NNP,ORG,PROPN,,,,,,False,,,
1994;44(6):12–19,,,,,1994;44(6):12–19,CD,,NUM,,,,,,False,,,
grimaces,,,,,grimaces,NNS,,NOUN,,,,,,False,,,
94,,,,,94,CD,,NUM,,,,,,False,,,
ageold,,,,,ageold,JJ,,ADJ,,,,,,False,,,
careerism,,,,,careerism,NN,,NOUN,,,,,,False,,,
referenced,,,,,,,,VERB,,,,,,False,,,
rewards,,,,,,,,,,,,,,False,,,
•lubricate,,,,,•Lubricate,VBP,,VERB,,,,,,False,,,
•manubrial,,,,,•Manubrial,NNP,,PROPN,,,,,,False,,,
526,,,,,526,CD,CARDINAL,NUM,,,,,,False,,,
wbgt,,,,,WBGT,NNP,ORG,PROPN,,,,,,False,,,
touching,,,,,touching,,,,,,,,,False,,,
evictions,,,,,evictions,NNS,,NOUN,,,,,,False,,,
empyemas,,,,,empyemas,NNS,,NOUN,,,,,,False,,,
chapter 27,Chapter 27,LAW,,,,,,,,,,,,False,,,
removal,,,,,,,,,,,,,,False,,,
ambiguous,,,,,,,,,,,,,,False,,,
casuists,,,,,Casuists,NNS,,NOUN,,,,,,False,,,
the nazi doctors,,ORG,,,,,,,,,,,,False,,,
because the salk and sabin,Because the Salk and Sabin,WORK_OF_ART,3434.0,3460.0,,,,,,,,,,False,,,
medallion,,,,,medallion,NN,,NOUN,,,,,,False,,,
a letter report,A Letter Report,ORG,153584.0,153599.0,,,,,,,,,,False,,,
ribs,,,,,ribs,NNS,,NOUN,,,,,,False,,,
http://www.naemt.org/education/tccc/tccc-ac,,,,,http://www.naemt.org/education/TCCC/tccc-ac,NN,,NOUN,,,,,,False,,,
adaptive resources,Adaptive Resources,ORG,54327.0,54345.0,,,,,,,,,,False,,,
intrusiveness,,,,,intrusiveness,NN,,NOUN,,,,,,False,,,
nhk,,,,,NHK,NNP,ORG,PROPN,,,,,,False,,,
palpated,,,,,,,FAC,VERB,,,,,,False,,,
journey,,,,,journey,,,,,,,,,False,,,
reimbursements,,,,,reimbursements,NNS,,NOUN,,,,,,False,,,
american psychiatric association,American Psychiatric Association,ORG,121910.0,121942.0,,,,,,,,,,False,,,
hors,,,,,,,,,,,,,,False,,,
• posttraumatic,• Posttraumatic,ORG,22435.0,22450.0,,,,,,,,,,False,,,
infectious,,,,,,,,,,,,,,False,,,
processes,,,,,,,,,,,,,,False,,,
technologic,,,,,technologic,JJ,,ADJ,,,,,,False,,,
attachés,,,,,,,,,,,,,,False,,,
nearly 7 hours,nearly 7 hours,TIME,14781.0,14795.0,,,,,,,,,,False,,,
medizin,,,,,Medizin,NNP,EVENT,PROPN,,,,,,False,,,
1999;164(5):332–335,,,,,1999;164(5):332–335,NNP,CARDINAL,PROPN,,,,,,False,,,
whitehall,,,,,Whitehall,NNP,,PROPN,,,,,,False,,,
schultz,,,,,Schultz,NNP,,PROPN,,,,,,False,,,
intercession,,,,,intercession,NN,,NOUN,,,,,,False,,,
"red 
cross","Red 
Cross",ORG,15498.0,15508.0,,,,,,,,,,False,,,
"the geneva 
conventions","the Geneva 
Conventions",LAW,,,,,,,,,,,,False,,,
injecting,,,,,injecting,VBG,,VERB,,,,,,False,,,
necks,,,,,necks,NNS,,NOUN,,,,,,False,,,
uprising,,,,,uprising,NN,,NOUN,,,,,,False,,,
beh,,,,,Beh,NNP,ORG,PROPN,,,,,,False,,,
cruisers,,,,,,NNS,,NOUN,,,,,,False,,,
399–404,,,,,399–404,CD,CARDINAL,NUM,,,,,,False,,,
"the international 
covenant on civil and political rights of 196668","the International 
Covenant on Civil and Political Rights of 196668",EVENT,42475.0,42542.0,,,,,,,,,,False,,,
"https://jts.amedd.army.mil/assets/docs/forms/dd_form_1380_tccc_card_jun_2014.pdf 
 
dd 1380 - poi tccc after action report","https://jts.amedd.army.mil/assets/docs/forms/DD_Form_1380_TCCC_Card_Jun_2014.pdf 
 
DD 1380 - POI TCCC After Action Report",ORG,164011.0,164133.0,,,,,,,,,,False,,,
adrp,,,,,ADRP,NNP,ORG,PROPN,,,,,,False,,,
uk ministry of defence,UK Ministry of Defence,ORG,30452.0,30474.0,,,,,,,,,,False,,,
worsened,,,,,worsened,,,VERB,,,,,,False,,,
125–134,,,,,125–134,CD,CARDINAL,NUM,,,,,,False,,,
2):s307–313,,,,,2):S307–313,NNP,FAC,PROPN,,,,,,False,,,
constructive,,,,,,,,,,,,,,False,,,
the central tracing agency,,ORG,,,,,,,,,,,,False,,,
approximately 12 to 18 months,approximately 12 to 18 months,CARDINAL,49284.0,49313.0,,,,,,,,,,False,,,
"55(1144b30–1145a6),58,59",,,,,"55(1144b30–1145a6),58,59",NNP,,PROPN,,,,,,False,,,
legion,,,,,Legion,NNP,ORG,PROPN,,,,,,False,,,
overgreedy,,,,,overgreedy,JJ,,ADJ,,,,,,False,,,
noninvasive,,,,,noninvasive,JJ,,ADJ,,,,,,False,,,
district court,District Court,ORG,84669.0,84683.0,,,,,,,,,,False,,,
"tourniquet/time applied
drugs","Tourniquet/Time Applied
Drugs",ORG,58911.0,58940.0,,,,,,,,,,True,,,
"fundamentals of military medicine
 20","Fundamentals of Military Medicine
 20",ORG,54492.0,54529.0,,,,,,,,,,False,,,
wildfires,,,,,wildfires,NNS,,NOUN,,,,,,False,,,
reflex,,,,,reflex,,,,,,,,,False,,,
feilchenfeld,,,,,Feilchenfeld,NNP,ORG,PROPN,,,,,,False,,,
skillful,,,,,,JJ,,ADJ,,,,,,False,,,
• may,• May,PRODUCT,14227.0,14232.0,,,,,,,,,,False,,,
spore,,,,,spore,,,,,,,,,False,,,
857,,,,,857,CD,CARDINAL,NUM,,,,,,False,,,
redound,,,,,redound,VBP,,VERB,,,,,,False,,,
15s,,,,,15s,NNS,LAW,NOUN,,,,,,False,,,
gies,,,,,gies,NNS,,NOUN,,,,,,False,,,
adverse,,,,,,,,,,,,,,False,,,
rads,,,,,rads,NNS,,NOUN,,,,,,False,,,
subcutaneous,,,,,subcutaneous,JJ,,ADJ,,,,,,False,,,
•dental,,,,,•Dental,JJ,,ADJ,,,,,,False,,,
oct_09.pdf,,,,,Oct_09.pdf,NN,,NOUN,,,,,,False,,,
center for connected health policy,Center for Connected Health Policy,ORG,32729.0,32763.0,,,,,,,,,,False,,,
eas-95,,,,,EAS-95,NNP,,PROPN,,,,,,False,,,
3-63,3-63,CARDINAL,776115.0,776119.0,,,,,,,,,,False,,,
split,,,,,,,,,,,,,,False,,,
owen,,,,,OWEN,NNP,,PROPN,,,,,,False,,,
"the warriors, reflections on men","The Warriors, Reflections on Men",ORG,36581.0,36613.0,,,,,,,,,,False,,,
demobilization,,,,,,,PRODUCT,,,,,,,False,,,
hantavirus,,,,,Hantavirus,NNP,GPE,PROPN,,,,,,False,,,
the u.s. government,the U.S. Government,ORG,,,,,,,,,,,,False,,,
fits,,,,,fits,VBZ,,VERB,,,,,,False,,,
intellectually,,,,,intellectually,RB,,ADV,,,,,,False,,,
buyin,,,,,buyin,NNP,,PROPN,,,,,,False,,,
"15,33",,,,,"15,33",RB,CARDINAL,ADV,,,,,,False,,,
’,,,,,’,,,,,,,,,False,,,
"51,63,64",,,,,"51,63,64",CD,CARDINAL,NUM,,,,,,False,,,
riley,,,,,Riley,NNP,FAC,PROPN,,,,,,False,,,
slippery slope,Slippery Slope,WORK_OF_ART,111398.0,111412.0,,,,,,,,,,False,,,
hyperresonance,,,,,hyperresonance,VB,,VERB,,,,,,False,,,
acta,,,,,Acta,NNP,ORG,PROPN,,,,,,False,,,
consequently,,,,,,RB,,ADV,,,,,,False,,,
lecturer,,,,,Lecturer,NNP,ORG,PROPN,,,,,,False,,,
battlespaces,,,,,battlespaces,NNS,,NOUN,,,,,,False,,,
azt,,,,,AZT,NNP,,PROPN,,,,,,False,,,
solicitation,,,,,,NN,,NOUN,,,,,,False,,,
4(pp124–126,,,,,4(pp124–126,NNS,CARDINAL,NOUN,,,,,,False,,,
click,,,,,Click,VB,,VERB,,,,,,False,,,
planes,,,,,planes,NNS,,NOUN,,,,,,False,,,
biomonitoring,,,,,biomonitoring,VBG,,VERB,,,,,,False,,,
"50,51",,,,,"50,51",,,,,,,,,False,,,
criteria,,,,,,,,,,,,,,False,,,
https://2balert-web.bhsai.org/2b-alert-web/login.xhtml,,,,,https://2balert-web.bhsai.org/2b-alert-web/login.xhtml,NNP,,PROPN,,,,,,False,,,
interalliée,,,,,Interalliée,NNP,ORG,PROPN,,,,,,False,,,
mindfulness,,,,,,,,,,,,,,False,,,
afjagc,,,,,AFJAGC,NNP,ORG,PROPN,,,,,,False,,,
embers,,,,,embers,NNS,,NOUN,,,,,,False,,,
proceedings,,,,,,,ORG,,,,,,,False,,,
annexed,,,,,annexed,,,VERB,,,,,,False,,,
"6,15,67,107",,,,,"6,15,67,107",CD,,NUM,,,,,,False,,,
bartling v superior court,Bartling v Superior Court,ORG,106045.0,106070.0,,,,,,,,,,False,,,
convective,,,,,,JJ,,ADJ,,,,,,False,,,
atabrine,,,,,,,,,,,,,,False,,,
acceptance,,,,,,,,,,,,,,False,,,
designates,,,,,designates,VBZ,,VERB,,,,,,False,,,
workgroup,,,,,Workgroup,NNP,ORG,PROPN,,,,,,False,,,
anymore,,,,,anymore,RB,,ADV,,,,,,False,,,
milvian,,,,,Milvian,NNP,FAC,PROPN,,,,,,False,,,
urbanization,,,,,urbanization,NN,,NOUN,,,,,,False,,,
est,,,,,,,,,,,,,,False,,,
heading,,,,,heading,NN,,NOUN,,,,,,False,,,
nardi,,,,,Nardi,NNP,ORG,PROPN,,,,,,False,,,
special forces aidmen,Special Forces Aidmen,ORG,51491.0,51512.0,,,,,,,,,,False,,,
http://www.nvoad.org,,,,,http://www.nvoad.org,ADD,,X,,,,,,False,,,
